Locustag,28_1,28_2,29_1,29_2,36_1,36_2,46_1,46_2,47_1,47_2,49_1,49_2
ECB_01357,3.221795532310475e-05,1.5886517768552086e-05,2.8671243507328644e-05,1.2204712697249134e-05,1.0204325439333543e-05,2.2918829721311354e-05,7.53447991826922e-06,8.8672177283003e-06,7.850954622552866e-06,1.1741786375809572e-05,2.1673531745037492e-05,2.056847277762628e-05
ECB_01358,5.987407626417697e-06,7.2525407204259525e-06,6.553427087389404e-06,7.882210283640066e-06,4.977719726504167e-06,9.081045738632801e-06,2.8508842933991645e-06,3.355163464762276e-06,4.817631245657441e-06,5.626272638408753e-06,3.2279728130906903e-06,3.7155950824099083e-06
ECB_01359,8.553439466310995e-07,1.7267954096252267e-06,0.0,1.7798539350154988e-06,1.2444299316260418e-06,0.0,8.145383695426184e-07,4.793090663946108e-07,0.0,4.892410989920654e-07,9.2227794659734e-07,1.3269982437178244e-07
ECB_01360,2.851146488770332e-07,1.7267954096252267e-06,5.46118923949117e-07,7.627945435780709e-07,7.466579589756251e-07,1.2972922483761145e-06,0.0,4.793090663946108e-07,0.0,1.2231027474801638e-06,4.6113897329867e-07,1.3269982437178244e-07
ECB_01361,6.557636924171763e-06,8.633977048126133e-06,6.007308163440287e-06,4.322502413609068e-06,4.728833740178959e-06,4.756738244045753e-06,4.479961032484401e-06,6.710326929524552e-06,4.103908098152635e-06,4.6477904404246225e-06,9.069066474873844e-06,7.961989462306946e-06
ECB_01362,5.987407626417697e-06,6.907181638500907e-06,3.0036540817201435e-06,4.831032109327783e-06,3.7332897948781253e-06,6.486461241880572e-06,3.0545188857848187e-06,2.6361998651703596e-06,3.7470465244002316e-06,9.050960331353211e-06,1.1682187323566307e-05,1.4331581032152503e-05
ECB_01363,5.702292977540664e-07,2.072154491550272e-06,1.092237847898234e-06,0.0,0.0,1.7297229978348192e-06,0.0,4.793090663946108e-07,3.5686157375240303e-07,1.2231027474801638e-06,3.0742598219911334e-07,1.194298419346042e-06
ECB_01364,4.276719733155498e-06,9.67005429390127e-06,4.642010853567494e-06,6.356621196483924e-06,1.4933159179512502e-06,1.1243199485926325e-05,1.4254421466995822e-06,2.6361998651703596e-06,2.8548925900192242e-06,9.540201430345277e-06,1.3834169198960101e-06,1.3269982437178245e-06
ECB_01365,8.553439466310996e-06,1.0706131539676406e-05,7.37260547331308e-06,4.831032109327783e-06,5.973263671805001e-06,1.167563023538503e-05,3.665422662941783e-06,3.8344725311568865e-06,4.817631245657441e-06,6.3601342868968516e-06,7.531936563878277e-06,6.767691042960905e-06
ECB_01366,1.6536649634867925e-05,1.105149062160145e-05,1.4472151484651601e-05,1.1950447849389778e-05,9.208781494032709e-06,1.167563023538503e-05,4.683595624870056e-06,2.1568907987757487e-06,5.888215966914649e-06,1.0029442529337342e-05,1.0759909376968967e-05,7.0330906917044695e-06
ECB_01367,3.849047759839948e-05,3.315447186480435e-05,2.949042189325232e-05,2.8223398112388624e-05,1.9164220947041043e-05,3.0270152462109337e-05,1.4050786874610168e-05,2.0849944388165573e-05,1.8378371048248756e-05,3.008832758801203e-05,2.7207199424621533e-05,2.441676768440797e-05
ECB_01368,0.00013172296778118933,0.00017475169545407295,0.00016765850965237892,0.0001884102522637835,0.00016799804076951565,0.00013751297832786813,0.0001439696568166578,0.0001327686113913072,0.00013578582881278934,0.00014359226255417122,0.00016908429020951236,0.00015207399873006267
ECB_01369,6.472102529508653e-05,3.4190549110579485e-05,5.597718970478449e-05,4.398781867966875e-05,3.061297631800063e-05,5.4486274431796806e-05,3.604332285226086e-05,3.9542997977555394e-05,4.264495806341216e-05,3.669308242440491e-05,5.64126677335373e-05,6.634991218589122e-05
ECB_01370,0.0011966261813369083,3.039159920940399e-05,0.0005584065997379722,6.356621196483924e-05,3.1110748290651046e-05,6.572947391772313e-05,4.866866758017145e-05,6.111190596531288e-05,4.6748866161564795e-05,4.231935506281366e-05,6.409831728851513e-05,7.232140428262143e-05
ECB_01371,1.1404585955081327e-05,9.67005429390127e-06,6.553427087389404e-06,1.0424858762233635e-05,4.479947753853751e-06,6.486461241880572e-06,2.036345923856546e-06,5.272399730340719e-06,5.888215966914649e-06,7.827857583873047e-06,5.687380670683597e-06,4.90989350175595e-06
ECB_01372,0.0,0.0,0.0,0.0,0.0,4.324307494587048e-07,0.0,0.0,1.7843078687620152e-07,4.892410989920654e-07,7.685649554977833e-07,2.653996487435649e-07
ECB_01373,0.0,3.4535908192504534e-07,2.730594619745585e-07,2.5426484785935697e-07,2.4888598632520835e-07,4.324307494587048e-07,2.036345923856546e-07,0.0,0.0,2.446205494960327e-07,0.0,1.3269982437178244e-07
ECB_01374,0.00017477527976162135,0.00020894224456465243,0.0001395333850689994,0.0001477278766062864,8.511900732322126e-05,0.00014702645481595963,0.00013032613912681895,0.00011671175766708774,0.00014863284546787585,0.000156801772226957,0.00017799964369328664,0.0001776850648338167
ECB_01375,4.4477885224817176e-05,4.282452615870562e-05,1.9387221800193655e-05,3.178310598241962e-05,1.4933159179512501e-05,2.4648552719146173e-05,1.7919844129937603e-05,1.9651671722179045e-05,2.6764618031430225e-05,2.6419019345571537e-05,3.6122552908395816e-05,3.410385486354809e-05
ECB_01376,6.557636924171763e-06,1.4159722358926858e-05,1.4472151484651601e-05,4.322502413609068e-06,1.4933159179512501e-05,7.351322740797981e-06,5.701768586798329e-06,9.34652679469491e-06,2.8548925900192242e-06,8.561719232361146e-06,2.1519818753937936e-06,1.9904973655767366e-06
ECB_01377,2.2809171910162654e-06,8.288617966201088e-06,4.915070315542053e-06,4.576767261468425e-06,1.1199869384634376e-05,8.216184239715392e-06,2.443615108627855e-06,6.470672396327246e-06,4.103908098152635e-06,6.115513737400819e-06,3.2279728130906903e-06,4.379094204268821e-06
ECB_01378,4.846949030909564e-06,1.2778286031226677e-05,9.284021707134989e-06,7.882210283640066e-06,3.235517822227709e-06,5.189168993504458e-06,4.88723021725571e-06,4.074127064354192e-06,6.066646753790851e-06,8.561719232361146e-06,7.993075537176948e-06,7.961989462306946e-06
ECB_01379,0.00022809171910162656,0.00012053031959184082,0.00020179094239919872,0.00011975874334175713,0.00011797195751814877,0.00015653993130405113,0.00011505354469789485,0.00010424972194082786,0.00013239564386214152,0.00012891502958440926,0.000154635269046154,0.00016136298643608745
ECB_01380,6.842751573048797e-05,1.0706131539676406e-05,3.112877866509967e-05,7.627945435780709e-06,5.7243776854797925e-06,1.599993772997208e-05,6.1090377715696375e-06,8.627563195102995e-06,6.245077540667053e-06,9.050960331353211e-06,7.37822357277872e-06,8.758188408537642e-06
ECB_01381,0.0001502554199581965,0.0001339993237869176,8.765208729383327e-05,0.0001062827064052112,0.00010801651806514043,0.00015610750055459243,9.387554708978677e-05,0.0001195876120654554,0.00012472312002646485,0.00013282895837634577,0.00017169741105820481,0.00017211167221020183
ECB_01382,1.1404585955081327e-06,3.4535908192504534e-07,2.730594619745585e-07,5.085296957187139e-07,2.4888598632520835e-07,8.648614989174096e-07,2.036345923856546e-07,0.0,0.0,2.446205494960327e-07,0.0,1.3269982437178244e-07
ECB_01383,3.620956040738322e-05,3.7989499011754987e-06,2.375617319178659e-05,2.0341187828748557e-06,2.4888598632520836e-06,6.054030492421867e-06,2.443615108627855e-06,2.875854398367665e-06,1.4274462950096121e-06,6.3601342868968516e-06,5.07252870628537e-06,4.379094204268821e-06
ECB_01384,4.390765592706311e-05,2.0376185833577675e-05,3.795526521446363e-05,1.423883148012399e-05,7.466579589756251e-06,1.6432368479430783e-05,1.0588998804054039e-05,1.102410852707605e-05,1.4988186097600926e-05,1.3209509672785769e-05,1.1835900314665863e-05,8.227389111050512e-06
ECB_01385,2.1668713314654522e-05,1.9685467669727585e-05,9.557081169109547e-06,8.645004827218136e-06,3.9821757812033335e-06,7.351322740797981e-06,3.665422662941783e-06,5.512054263538025e-06,4.460769671905038e-06,6.849375385888917e-06,6.609658617280937e-06,7.4311901648198165e-06
ECB_01386,4.020116549166168e-05,6.181927566458312e-05,3.7136086828539955e-05,3.966531626605969e-05,2.1901966796618337e-05,3.329716770832027e-05,1.5679863613695405e-05,1.9172362655784433e-05,1.9627386556382166e-05,2.226047000413898e-05,2.3518087638232172e-05,1.672017787084459e-05
ECB_01387,3.706490435401431e-05,5.318529861645698e-05,2.2663935343888357e-05,3.000325204740412e-05,1.5679817138488127e-05,2.508098346860488e-05,1.4865325244152785e-05,1.3420653859049104e-05,1.766464790074395e-05,1.516647406875403e-05,3.197230214870779e-05,3.198065767359957e-05
ECB_01388,6.472102529508653e-05,6.458214831998348e-05,3.522467059471805e-05,4.72932617018404e-05,2.1155308837642712e-05,4.670252094154012e-05,2.830520834160599e-05,1.9172362655784433e-05,3.122538770333526e-05,2.7397501543555668e-05,5.871836260003065e-05,6.369591569845557e-05
ECB_01390,4.6188573118079374e-05,4.731419422373121e-05,4.696622745962406e-05,5.2124293811168176e-05,4.803499536076521e-05,5.102682843612717e-05,2.6268862417749444e-05,2.971716211646587e-05,3.55077265883641e-05,4.18301139638216e-05,3.950423871258607e-05,3.7819449945958e-05
ECB_01391,3.934582154503058e-05,2.003082675165263e-05,2.348311372981203e-05,1.2713242392967848e-05,7.71546557608146e-06,2.5945844967522288e-05,1.4661690651767131e-05,8.148254128708385e-06,1.552347845822953e-05,1.8101920662706423e-05,1.1528474332466751e-05,1.5525879451498545e-05
ECB_01392,7.698095519679897e-06,1.3469004195076768e-05,7.0995460113385215e-06,7.373680587921352e-06,1.0204325439333543e-05,1.0378337987008916e-05,3.0545188857848187e-06,5.991363329932635e-06,7.3156622619242615e-06,1.1986406925305604e-05,7.37822357277872e-06,9.288987706024772e-06
ECB_01393,3.3928643216366946e-05,6.941717546693412e-05,2.4575351577710264e-05,4.576767261468425e-05,6.0479294677025634e-05,7.22159351596037e-05,4.296689899337312e-05,4.601367037388264e-05,4.74625893090696e-05,5.332727979013514e-05,6.655772514610804e-05,6.409401517157092e-05
ECB_01394,0.0002509008910117892,0.00016059197309514607,0.00015373247709167643,0.00014925346569344254,0.00010602543017453876,0.0001612966695480969,7.49375299979209e-05,9.825835861089522e-05,9.653105570002501e-05,0.0001083669034267425,0.00011128820555607903,0.00011664314562279677
ECB_01395,1.2259929901712428e-05,1.5886517768552086e-05,1.283379471280425e-05,7.882210283640066e-06,7.466579589756251e-06,2.7243137215898403e-05,4.479961032484401e-06,8.148254128708385e-06,1.0884277999448292e-05,6.3601342868968516e-06,1.3373030225661431e-05,1.3269982437178245e-05
ECB_01396,3.136261137647365e-05,2.728336747207858e-05,2.2117816419939237e-05,3.254590052599769e-05,2.2648624755593963e-05,3.978362895020084e-05,1.6087132798466712e-05,1.989132625537635e-05,2.141169442514418e-05,3.0822189236500124e-05,2.6899773442422417e-05,2.9990160308022834e-05
ECB_01397,0.00010834356657327261,1.2778286031226677e-05,8.273701697829123e-05,1.1696183001530421e-05,6.719921630780626e-06,1.2972922483761144e-05,5.090864809641365e-06,9.586181327892217e-06,6.066646753790851e-06,8.07247813336908e-06,9.2227794659734e-06,6.369591569845558e-06
ECB_01398,3.592444575850618e-05,8.288617966201088e-06,1.5837448794524392e-05,2.2883836307342125e-06,2.9866318359025004e-06,3.891876745128343e-06,2.443615108627855e-06,5.032745197143414e-06,2.141169442514418e-06,7.09399593538495e-06,4.15025075968803e-06,3.5828952580381258e-06
ECB_01399,1.596642033711386e-05,7.597899802350997e-06,7.37260547331308e-06,4.831032109327783e-06,2.9866318359025004e-06,4.756738244045753e-06,1.4254421466995822e-06,4.553436130748803e-06,3.0333233768954256e-06,2.201584945464295e-06,2.7668338397920202e-06,3.184795784922779e-06
ECB_01400,1.254504455058946e-05,6.561822556575862e-06,7.37260547331308e-06,4.831032109327783e-06,4.479947753853751e-06,1.081076873646762e-05,2.8508842933991645e-06,4.313781597551497e-06,2.3196002293906195e-06,3.1800671434484258e-06,4.457676741887143e-06,4.90989350175595e-06
ECB_01401,1.8247337528130123e-05,1.3814363277001813e-05,2.0752519110066446e-05,9.916329066514922e-06,7.71546557608146e-06,1.4270214732137259e-05,6.923576141112256e-06,8.8672177283003e-06,9.278400917562478e-06,7.583237034377015e-06,1.1067335359168081e-05,1.3269982437178245e-05
ECB_01402,1.9958025421392324e-06,3.108231737325408e-06,5.46118923949117e-07,5.085296957187139e-07,1.2444299316260418e-06,0.0,8.145383695426184e-07,1.4379271991838325e-06,7.137231475048061e-07,7.338616484880983e-07,2.6131208486924637e-06,2.123197189948519e-06
ECB_01403,0.00013115273848343526,9.186551579206206e-05,9.638999007701915e-05,9.738343673013372e-05,0.00010652320214718918,0.0001457291625675835,8.511925961720363e-05,9.801870407769791e-05,9.653105570002501e-05,0.00012500110079247272,7.762506050527613e-05,8.307009005673581e-05
ECB_01404,2.6230547696687053e-05,2.8319444717853717e-05,2.6759827273506733e-05,4.72932617018404e-05,4.3057275634261046e-05,6.010787417475997e-05,2.8101573749220335e-05,2.4924071452519764e-05,3.782732681775472e-05,4.501018110727003e-05,3.3355719068603796e-05,3.7819449945958e-05
ECB_01405,4.219696803380091e-05,5.18038622887568e-05,2.512147050165938e-05,4.3733553831809396e-05,2.8373002441073755e-05,6.399975091988832e-05,2.525068945582117e-05,3.6427489045990426e-05,4.72841585221934e-05,3.865004682037317e-05,3.581512692619671e-05,3.8881048540932256e-05
ECB_01406,8.211301887658556e-05,4.3860603404480756e-05,5.6523308628733614e-05,2.8731927808107337e-05,1.0204325439333543e-05,3.6324182954531204e-05,1.8327113314708913e-05,1.5577544657824853e-05,1.4988186097600926e-05,2.3483572751619145e-05,2.3056948664933502e-05,2.7866963118074314e-05
ECB_01407,3.991605084278465e-06,3.7989499011754987e-06,3.276713543694702e-06,3.8139727178903543e-06,1.4933159179512502e-06,5.621599742963163e-06,1.2218075543139275e-06,1.198272665986527e-06,1.9627386556382165e-06,9.784821979841309e-07,1.2450752279064091e-05,1.5525879451498545e-05
ECB_01408,0.00011005425446653481,0.0002369163302005811,9.529775222912092e-05,0.00017010318321790982,0.0001187186154771244,0.000268107064664397,0.00011932987113799359,0.00014235479271919942,0.00014595638366473283,0.0001807745860775682,0.0001483330364110722,0.0001035058630099903
ECB_01409,0.001032400143583737,0.001652197847929417,0.0014256434509691699,0.0013923543068778386,0.00042733723852038277,0.0005145925918558587,0.00043516712392814387,0.0004328160869543336,0.0003773811142431662,0.0005046521936103156,0.000591180163768895,0.0005719362430423823
ECB_01410,1.8247337528130123e-05,2.4520494816678218e-05,1.6383567718473512e-05,2.0341187828748557e-05,2.289751074191917e-05,3.1135013961026744e-05,2.6065227825363787e-05,2.6841307718098208e-05,2.6586187244554025e-05,2.83759837415398e-05,2.951289429111488e-05,2.5876465752497575e-05
ECB_01411,1.9958025421392324e-06,4.835027146950635e-06,1.9114162338219095e-06,2.0341187828748557e-06,1.7422019042764586e-06,6.054030492421867e-06,1.2218075543139275e-06,1.9172362655784432e-06,2.141169442514418e-06,3.4246876929444585e-06,2.6131208486924637e-06,3.184795784922779e-06
ECB_01412,8.553439466310995e-07,6.907181638500907e-07,2.184475695796468e-06,2.2883836307342125e-06,2.4888598632520835e-07,1.7297229978348192e-06,0.0,2.396545331973054e-07,1.7843078687620152e-07,1.7123438464722293e-06,1.5371299109955667e-07,0.0
ECB_01413,6.842751573048796e-06,8.97933613005118e-06,1.1741556864906016e-05,4.576767261468425e-06,3.9821757812033335e-06,1.4270214732137259e-05,2.036345923856546e-06,2.6361998651703596e-06,5.174492819409844e-06,7.3386164848809825e-06,3.0742598219911334e-06,2.653996487435649e-06
ECB_01414,2.3094286559039687e-05,4.938634871528148e-05,2.1025578572041005e-05,1.2967507240827205e-05,6.968807617105834e-06,5.7080858928549036e-05,8.959922064968802e-06,9.106872261497607e-06,2.1590125212020384e-05,3.180067143448426e-05,9.837631430371627e-06,7.563889989191599e-06
ECB_01415,1.4255732443851659e-06,4.48966806502559e-06,3.276713543694702e-06,4.0682375657497115e-06,1.2444299316260418e-06,6.486461241880572e-06,2.036345923856546e-07,1.677581732381138e-06,1.7843078687620152e-06,3.6693082424404912e-06,7.685649554977833e-07,3.9809947311534735e-07
ECB_01416,1.710687893262199e-06,3.7989499011754987e-06,1.9114162338219095e-06,2.0341187828748557e-06,4.977719726504167e-07,6.918891991339277e-06,1.6290767390852367e-06,1.198272665986527e-06,1.4274462950096121e-06,6.115513737400819e-06,1.6908429020951235e-06,3.9809947311534735e-07
ECB_01417,0.0,0.0,0.0,5.085296957187139e-07,4.977719726504167e-07,1.2972922483761145e-06,0.0,7.189635995919163e-07,5.352923606286045e-07,7.338616484880983e-07,3.0742598219911334e-07,0.0
ECB_01418,8.553439466310995e-07,1.3814363277001813e-06,5.46118923949117e-07,7.627945435780709e-07,0.0,4.324307494587048e-06,0.0,0.0,7.137231475048061e-07,2.4462054949603276e-06,3.0742598219911334e-07,2.653996487435649e-07
ECB_01419,2.851146488770332e-07,1.3814363277001813e-06,2.184475695796468e-06,7.627945435780709e-07,2.4888598632520835e-07,2.162153747293524e-06,0.0,2.396545331973054e-07,7.137231475048061e-07,9.784821979841309e-07,1.0759909376968968e-06,6.634991218589122e-07
ECB_01420,2.0243140070269357e-05,6.216463474650816e-06,1.0649319017007781e-05,2.2883836307342125e-06,9.955439453008334e-07,1.2972922483761145e-06,1.018172961928273e-06,7.189635995919163e-07,1.2490155081334106e-06,2.201584945464295e-06,2.30569486649335e-06,1.8577975412049541e-06
ECB_01421,2.138359866577749e-05,3.0046240127478943e-05,1.665662718044807e-05,1.6272950262998846e-05,1.070209741198396e-05,2.0324245224559125e-05,1.0792633396439694e-05,1.150341759347066e-05,9.099970130686276e-06,1.8101920662706423e-05,1.1835900314665863e-05,1.3800781734665375e-05
ECB_01423,6.27252227529473e-06,4.48966806502559e-06,5.188129777516612e-06,6.8651508922026375e-06,2.4888598632520836e-06,3.0270152462109337e-06,4.683595624870056e-06,1.9172362655784432e-06,3.3901849506478286e-06,7.583237034377015e-06,3.842824777488917e-06,2.388596838692084e-06
ECB_01424,5.132063679786598e-06,6.907181638500907e-06,3.5497730056692607e-06,3.0511781743122836e-06,2.9866318359025004e-06,5.189168993504458e-06,1.6290767390852367e-06,1.677581732381138e-06,1.7843078687620152e-06,3.9139287919365235e-06,2.1519818753937936e-06,1.8577975412049541e-06
ECB_01425,1.5681305688236827e-05,9.67005429390127e-06,1.474521094662616e-05,1.1187653305811706e-05,7.964351562406667e-06,6.918891991339277e-06,6.312672363955293e-06,7.429290529116468e-06,1.070584721257209e-05,7.3386164848809825e-06,9.069066474873844e-06,6.50229139421734e-06
ECB_01426,6.27252227529473e-05,6.181927566458312e-05,4.6693167997649505e-05,3.966531626605969e-05,2.2648624755593963e-05,6.227002792205349e-05,1.8734382499480224e-05,1.7974089989797905e-05,2.3909725441411e-05,3.228991253347632e-05,2.044382781624104e-05,2.1895471021344103e-05
ECB_01427,1.4255732443851659e-06,4.144308983100544e-06,2.4575351577710267e-06,5.085296957187139e-07,9.955439453008334e-07,3.4594459956696384e-06,8.145383695426184e-07,1.677581732381138e-06,7.137231475048061e-07,3.4246876929444585e-06,2.7668338397920202e-06,1.3269982437178245e-06
ECB_01428,5.702292977540664e-07,3.4535908192504534e-07,1.092237847898234e-06,5.085296957187139e-07,7.466579589756251e-07,1.7297229978348192e-06,2.036345923856546e-07,1.198272665986527e-06,1.2490155081334106e-06,9.784821979841309e-07,1.5371299109955667e-07,2.653996487435649e-07
ECB_01429,2.851146488770332e-07,1.036077245775136e-06,5.46118923949117e-07,2.5426484785935697e-07,1.7422019042764586e-06,8.648614989174096e-07,0.0,7.189635995919163e-07,3.5686157375240303e-07,7.338616484880983e-07,1.5371299109955667e-07,6.634991218589122e-07
ECB_01430,5.702292977540664e-07,6.907181638500907e-07,5.46118923949117e-07,5.085296957187139e-07,2.4888598632520835e-07,0.0,2.036345923856546e-07,2.396545331973054e-07,1.7843078687620152e-07,2.446205494960327e-07,0.0,0.0
ECB_01431,5.4171783286636306e-06,1.7613313178177313e-05,6.007308163440287e-06,1.3476036936545918e-05,1.1199869384634376e-05,1.254049173430244e-05,7.1272107334979105e-06,1.102410852707605e-05,8.743108556933874e-06,1.590033571724213e-05,9.2227794659734e-06,8.890888232909424e-06
ECB_01432,1.3685503146097592e-05,3.1427676455179126e-05,1.7475805566371745e-05,2.3900895698779555e-05,1.1946527343610001e-05,3.1135013961026744e-05,6.1090377715696375e-06,1.150341759347066e-05,8.029385409429068e-06,2.5685157697083438e-05,5.3799546884844835e-06,7.961989462306946e-06
ECB_01433,3.136261137647365e-06,6.561822556575862e-06,6.553427087389404e-06,3.0511781743122836e-06,5.475491699154584e-06,5.621599742963163e-06,1.2218075543139275e-06,3.1155089315649705e-06,1.2490155081334106e-06,6.3601342868968516e-06,1.998268884294237e-06,2.123197189948519e-06
ECB_01434,5.4171783286636306e-06,4.144308983100544e-06,3.5497730056692607e-06,5.593826652905853e-06,3.235517822227709e-06,7.351322740797981e-06,2.036345923856546e-06,1.677581732381138e-06,3.0333233768954256e-06,8.317098682865112e-06,9.2227794659734e-07,6.634991218589122e-07
ECB_01435,1.9387796123638255e-05,1.2778286031226677e-05,1.7202746104397186e-05,1.7290009654436273e-05,1.5928703124813334e-05,1.8162091477265602e-05,1.3032613912681894e-05,1.1263763060273354e-05,9.45683170443868e-06,1.687881791522626e-05,1.998268884294237e-05,2.2957069616318363e-05
ECB_01436,7.38446940591516e-05,7.666971618736006e-05,5.597718970478449e-05,5.8226650159792744e-05,3.55906960445048e-05,4.843224393937494e-05,3.441424611317563e-05,3.474990731360928e-05,4.549985065343139e-05,4.574404275575812e-05,6.317603934191779e-05,6.077651956227636e-05
ECB_01437,0.00020157605675606247,0.00029217378330858836,0.00020943660733448638,0.0002812169217324488,0.0002493837582978588,0.000332539246333744,0.00028305208341605987,0.0002434890057284623,0.0003049382147714284,0.00027911204697497337,0.0004892684506698889,0.0005448654788705387
ECB_01438,1.2830159199466494e-05,7.597899802350997e-06,7.645664935287638e-06,3.8139727178903543e-06,1.4933159179512502e-06,3.4594459956696384e-06,3.2581534781704734e-06,3.1155089315649705e-06,3.2117541637716273e-06,4.158549341432556e-06,8.454214510475616e-06,1.1279485071601508e-05
ECB_01439,2.851146488770332e-07,6.907181638500907e-07,0.0,7.627945435780709e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.5371299109955667e-07,2.653996487435649e-07
ECB_01440,3.677978970513728e-05,4.731419422373121e-05,3.35863138228707e-05,2.313810115520148e-05,1.5679817138488127e-05,1.9459383725641717e-05,1.2014440950753622e-05,1.366030839224641e-05,1.4988186097600926e-05,1.3698750771777834e-05,4.580647134766789e-05,5.692822465549467e-05
ECB_01441,6.557636924171763e-06,8.97933613005118e-06,6.553427087389404e-06,8.899269675077493e-06,1.5928703124813334e-05,1.8162091477265602e-05,4.683595624870056e-06,7.189635995919163e-06,8.029385409429068e-06,5.381652088912721e-06,1.0298770403670297e-05,8.094689286678728e-06
ECB_01442,8.838554115188029e-06,5.1803862288756805e-06,7.37260547331308e-06,7.373680587921352e-06,7.964351562406667e-06,1.6432368479430783e-05,6.516306956340947e-06,4.793090663946108e-06,9.813693278191083e-06,7.583237034377015e-06,8.454214510475616e-06,7.4311901648198165e-06
ECB_01443,7.698095519679897e-06,1.0706131539676406e-05,1.092237847898234e-05,1.1950447849389778e-05,1.0204325439333543e-05,1.5567506980513372e-05,4.683595624870056e-06,6.231017863129941e-06,9.992124065067285e-06,1.4432612420265931e-05,8.146788528276504e-06,8.227389111050512e-06
ECB_01444,1.3685503146097592e-05,6.216463474650816e-06,6.280367625414845e-06,9.916329066514922e-06,1.070209741198396e-05,8.648614989174095e-06,2.2399805162422004e-06,5.272399730340719e-06,5.888215966914649e-06,6.3601342868968516e-06,9.2227794659734e-06,7.961989462306946e-06
ECB_01445,8.638973860974105e-05,1.485044052277695e-05,4.9696822079369645e-05,3.3817224765294476e-05,3.0115204345350213e-05,3.416202920723768e-05,1.771620953755195e-05,2.20482170541521e-05,3.158224927708767e-05,2.7886742642547732e-05,4.734360125866345e-05,3.8881048540932256e-05
ECB_01446,3.050726742984255e-05,6.216463474650816e-06,1.9387221800193655e-05,1.0933388457952349e-05,1.0950983398309169e-05,2.5945844967522288e-05,5.2944994020270195e-06,1.0065490394286828e-05,1.1241139573200695e-05,9.78482197984131e-06,2.182724473613705e-05,1.3800781734665375e-05
ECB_01447,4.020116549166168e-05,8.081402517046061e-05,4.205115714408201e-05,4.271649444037197e-05,3.185740624962667e-05,4.4107936444787894e-05,3.3803342336018665e-05,2.995681664966318e-05,3.693517288337371e-05,4.18301139638216e-05,0.00021335363164618466,0.0001981208377870712
ECB_01448,3.5069101811875085e-05,4.282452615870562e-05,2.2117816419939237e-05,3.48342841567319e-05,1.667536108378896e-05,3.1135013961026744e-05,1.4865325244152785e-05,1.6056853724219462e-05,2.712147960518263e-05,2.8865224840531863e-05,0.00012127954997755021,0.0001276572310456547
ECB_01449,1.7391993581499024e-05,1.7613313178177313e-05,1.5291329870575276e-05,2.00869229808892e-05,1.866644897439063e-05,3.6324182954531204e-05,1.4254421466995821e-05,1.7974089989797905e-05,1.891366340887736e-05,1.4432612420265931e-05,3.2587154113106017e-05,2.4151368035664403e-05
ECB_01450,1.596642033711386e-05,1.485044052277695e-05,1.3926032560702483e-05,1.0933388457952349e-05,7.466579589756251e-06,7.351322740797981e-06,7.94174910304053e-06,7.908599595511079e-06,6.780369901295657e-06,9.295580880849245e-06,4.119508161468119e-05,4.2198544150226815e-05
ECB_01451,2.2809171910162654e-06,4.835027146950635e-06,4.368951391592936e-06,5.8480915007652105e-06,5.7243776854797925e-06,6.054030492421867e-06,5.498133994412674e-06,3.8344725311568865e-06,3.5686157375240303e-06,5.870893187904786e-06,2.6592347460223305e-05,2.6805364523100054e-05
ECB_01452,2.1098484016900456e-05,2.8664803799778763e-05,2.5394529963633942e-05,3.102031143884155e-05,2.6879686523122505e-05,3.199987545994416e-05,1.995619005379415e-05,3.139474384884701e-05,2.480187937579201e-05,4.060701121634143e-05,0.00023917741415091018,0.00022718209932449154
ECB_01453,7.412980870802863e-06,3.0046240127478943e-05,1.665662718044807e-05,1.754427450229563e-05,9.457667480357918e-06,2.0756675974017832e-05,2.2807074347193316e-05,2.300683518694132e-05,2.1590125212020384e-05,3.2534533082972354e-05,0.0001581706678414438,0.00016733447853281767
ECB_01454,1.710687893262199e-06,7.2525407204259525e-06,1.638356771847351e-06,1.0679123610092992e-05,5.226605712829375e-06,1.2972922483761144e-05,2.6472497010135098e-06,4.074127064354192e-06,3.7470465244002316e-06,7.583237034377015e-06,2.5208930540327295e-05,2.653996487435649e-05
ECB_01455,8.838554115188029e-06,1.7267954096252267e-06,4.095891929618378e-06,1.5255890871561418e-06,1.4933159179512502e-06,5.621599742963163e-06,8.145383695426184e-07,2.396545331973054e-07,1.6058770818858136e-06,2.935446593952393e-06,3.5353987952898035e-06,3.5828952580381258e-06
ECB_01456,6.18698788063162e-05,4.48966806502559e-06,5.46118923949117e-05,4.831032109327783e-06,1.4933159179512502e-06,7.351322740797981e-06,3.665422662941783e-06,3.5948179979595814e-06,3.7470465244002316e-06,7.827857583873047e-06,9.530205448172514e-06,1.141218489597329e-05
ECB_01457,1.4255732443851659e-06,3.4535908192504534e-07,5.46118923949117e-07,5.085296957187139e-07,1.4933159179512502e-06,1.7297229978348192e-06,2.036345923856546e-07,0.0,0.0,4.892410989920654e-07,9.2227794659734e-07,9.288987706024771e-07
ECB_01458,2.851146488770332e-07,3.4535908192504534e-07,0.0,1.2713242392967848e-06,0.0,4.324307494587048e-07,0.0,0.0,5.352923606286045e-07,0.0,0.0,0.0
