"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_00028",24.0569389844624,0.0314179446494414,0.107687549851891,0.218833284767054,NA
"ECB_00029",838.011038832564,0.0093242523266315,0.0802950641992836,0.842222774130246,0.99952539188783
"ECB_00030",6135.20911541193,-0.0429774304946594,0.0948977137411707,0.245424962450624,0.934661969661759
"ECB_00031",856.038359075429,-0.0350465023895611,0.100972283041561,0.247613005538836,0.934661969661759
"ECB_00032",217.674128042273,0.0245418777119013,0.0892283893554467,0.546881919225741,0.988686950101809
"ECB_00033",544.339312476013,-0.0235396833032264,0.0935559823783164,0.512267930881729,0.982052132104686
"ECB_00034",127.190246528297,-0.00891486973965922,0.103308542457171,0.679169957083116,0.99952539188783
"ECB_00035",757.469014152794,-0.0510174763834427,0.0922836060537411,0.20528682456723,0.926834226716317
"ECB_00036",4023.24867141916,-0.0544276711999024,0.100026774657698,0.126750424010988,0.8924667639711
"ECB_00037",16948.6908973415,-0.056429956478384,0.108031060324436,0.0865095455311613,0.786805437921385
"ECB_00038",29.8651551458936,0.00420220754174146,0.100084939253896,0.86561160303034,0.99952539188783
"ECB_00039",27.1868439653735,0.0499288998873745,0.145169534539425,0.0579659498356562,NA
"ECB_00040",15.1924379911938,0.0461963995273893,0.1846504288324,0.0534664663195543,NA
"ECB_00041",52.679265592312,0.00325210111586674,0.105672595376621,0.86095933287071,0.99952539188783
"ECB_00043",33.8828773293629,0.00485948996282948,0.098253326877749,0.860513458535089,0.99952539188783
"ECB_00044",14.02617981693,0.0155111647377425,0.113331148493994,0.395373684769173,NA
"ECB_00046",9.71501404399961,0.0990326612458748,0.339297184890505,0.0120086964208372,NA
"ECB_00047",17.0087884421348,0.0117988330261852,0.113377594681556,0.48732677630601,NA
"ECB_00049",23.6686788720898,0.0269313196038259,0.11824768422111,0.204305180021117,NA
"ECB_00050",11.6107600342969,0.0207230805890032,0.119328154757288,0.270767447897541,NA
"ECB_00051",156.628627046194,-0.0497797499044247,0.0975312605849592,0.16868226554045,0.909747034263017
"ECB_00052",298.695527050828,0.0137897940172875,0.0943610428476293,0.685817224569307,0.99952539188783
"ECB_00053",340.682404438352,0.000113701926819991,0.0952811025595662,0.997184862162905,0.99952539188783
"ECB_00054",144.547168010972,0.0572078728091737,0.0944599220425295,0.148511554186231,0.903892611924633
"ECB_00055",779.193847719355,0.00496111377922223,0.090903829978124,0.896877554153341,0.99952539188783
"ECB_00056",3781.53591682919,0.000997499359410578,0.129893800190439,NA,NA
"ECB_00057",2423.27564407384,-0.0126475112045819,0.0916079510079031,0.736721866748081,0.99952539188783
"ECB_00058",2873.48753890872,0.0649046494278022,0.0849629818015619,0.159169425452494,0.909747034263017
"ECB_00059",175.067227302411,0.0817023865987799,0.103614104868447,0.0428965123628112,0.693454288813925
"ECB_00060",351.657981724149,0.0104815724901449,0.096534319921474,0.732811054058382,0.99952539188783
"ECB_00061",568.095373604567,-0.00992666024255276,0.0965106392167886,0.746391837736912,0.99952539188783
"ECB_00062",197.992596275067,0.0143017679262274,0.094871499883719,0.668659533562567,0.99952539188783
"ECB_00063",15.8985453230412,-0.00471535839074132,0.105209835370824,0.805160418800681,NA
"ECB_00064",35.4407584433765,-0.0193304538256881,0.100697461218781,0.467366489612728,0.972045213505148
"ECB_00065",31.0296175552031,0.000238932224437257,0.103536145045242,0.990611836393238,0.99952539188783
"ECB_00066",90.8730741597344,-0.00428447218710354,0.104187959729012,0.829829801103187,0.99952539188783
"ECB_00067",181.832603088096,-0.0230837048360393,0.0919695648214035,0.540900544349223,0.988686950101809
"ECB_00068",34.6705574148745,0.0165136276520827,0.101236686631328,0.515161940881346,0.98266572864151
"ECB_00069",70.4588995664939,0.00913223573008215,0.0961357301954914,0.76977839586774,0.99952539188783
"ECB_00070",50.5923892423101,0.0319323072265904,0.101776298532266,0.269310767827869,0.94619320319634
"ECB_00071",155.219741718533,0.0219217448844583,0.093331915605891,0.543136928524013,0.988686950101809
"ECB_00072",101.976285428511,0.0462876692578635,0.0984210422847698,0.183675158354124,0.91369796468427
"ECB_00073",2444.85955574313,-0.108374596198962,0.179533970537648,0.00881044006028675,0.374303903915468
"ECB_00074",4573.58082569788,-0.181947020350833,0.282806484431334,0.00218007823180393,0.173889924226256
"ECB_00075",1980.14074755659,-0.52898887133112,0.400077937960743,6.98353187602845e-05,0.0134159881711943
"ECB_00076",887.26568148418,-0.0688787014821484,0.0982234093450751,0.0819880289625282,0.779014783026404
"ECB_00077",16.3294466643856,0.00957454386174892,0.115347332727169,0.543865119850254,NA
"ECB_00078",38.0818166433958,0.00622469846722302,0.103244928788962,0.768272752180181,0.99952539188783
"ECB_00079",3425.30135788978,-0.148741280904055,0.127654826586592,0.0033178212860201,0.223473695953932
"ECB_00080",414.785005011557,-0.0769561312723956,0.0987755764892261,0.0601261010611022,0.766230783120635
"ECB_00081",1028.32376872079,-0.0188578873082636,0.0945889163121733,0.581205736410384,0.99795700872073
"ECB_00082",637.567269628717,0.369955310310978,0.307389643755699,0.000119902048199451,0.0213778298877963
"ECB_00083",1015.62201295343,0.100061474275628,0.0933057221305745,0.0309563260411078,0.643315230665637
"ECB_00084",111.75006593527,-0.0377647964211032,0.0948526688839604,0.297397183559026,0.947855797442068
"ECB_00085",455.828567721935,0.0661378933404859,0.0902125726870299,0.127714392288553,0.89305929172404
"ECB_00086",1771.17476439573,0.0282790906771287,0.0925808069958822,0.450569213457799,0.972045213505148
"ECB_00087",1414.56193043957,-0.0176091424399738,0.0905299260065525,0.652212181226128,0.99952539188783
"ECB_00088",1355.9232564004,-0.0317417836255908,0.0968579198703197,0.339607022163699,0.95733972841714
"ECB_00089",858.055204914524,-0.00217059255327114,0.0950801708000159,0.946827513773378,0.99952539188783
"ECB_00090",631.731862791753,0.0180146987218514,0.0901405904974388,0.648449701702433,0.99952539188783
"ECB_00091",710.278398014622,-0.0060034612423654,0.0902095669568948,0.877978022591355,0.99952539188783
"ECB_00092",926.591051514081,-0.00271472918210725,0.0905487103425476,0.944041187501344,0.99952539188783
"ECB_00093",647.763200884138,-0.0158008178279776,0.0936224256119743,0.653687414493483,0.99952539188783
"ECB_00094",277.956811840095,-0.00736921890487052,0.0910610020106998,0.84675058952035,0.99952539188783
"ECB_00095",1176.76530191808,0.0690469881300626,0.0885612391014427,0.12170045816982,0.885229508196751
"ECB_00096",4430.40298518157,-0.0406841840546516,0.0923066079497433,0.297232608343554,0.947855797442068
"ECB_00097",12150.0502031982,0.0629006726523202,0.0937368547733776,0.124345075163076,0.890060575955752
"ECB_00098",556.874528036426,0.0732108174593551,0.105049020740073,0.0544063030364449,0.766230783120635
"ECB_00099",3565.00902975669,-0.024113661206918,0.0919993473352387,0.523431748735477,0.985622331816422
"ECB_00100",47.2341424249935,-0.0148362454582933,0.0985509218344792,0.600146770251927,0.99952539188783
"ECB_00101",112.330609197759,-0.00109214513147722,0.0978112963212005,0.969138705636242,0.99952539188783
"ECB_00102",260.780002822186,-0.0312358146366074,0.0899723567583208,0.439422930442994,0.969659984802863
"ECB_00103",159.120253949147,0.0145705768774651,0.0942657194492961,0.670732768779431,0.99952539188783
"ECB_00104",442.749977249559,-0.0478847615373765,0.0853935593679594,0.286351158385752,0.947594431947674
"ECB_00105",18.6176086558784,0.0164952902786317,0.107833757610229,0.422547742005204,NA
"ECB_00106",81.2940769506111,-0.00710814604695783,0.100986539759709,0.765959677600373,0.99952539188783
"ECB_00108",407.925920877426,-0.0695650847419156,0.0994900689364314,0.0758750833051269,0.766230783120635
"ECB_00109",512.483305474067,0.0186654961241767,0.0891778064648895,0.645217707324742,0.99952539188783
"ECB_00110",605.633277537822,0.00738539310456007,0.0915657123070755,0.843929520903037,0.99952539188783
"ECB_00111",4707.06727449725,-0.0956955946164718,0.0848842465748435,0.0471793698309124,0.733336769012797
"ECB_00112",1156.47588278001,0.00136500495843268,0.0987686226290929,0.959242899062413,0.99952539188783
"ECB_00113",44191.7023351104,-0.0641289845766398,0.104155275090125,0.0762231981949151,0.766230783120635
"ECB_00114",31592.5834328256,-0.0802055671193739,0.109520601145528,0.0378660606229235,0.66949201780855
"ECB_00115",25717.3419397838,-0.0421030594571667,0.0933145317954933,0.271455229386174,0.94619320319634
"ECB_00116",19.3765295500697,0.0388725291237826,0.133661842038187,0.0981671387748017,NA
"ECB_00117",27865.9553682168,-0.0192284771127359,0.0956764794357146,0.557531594818306,0.990629265157083
"ECB_00118",127.011298484376,-0.00252590844772383,0.095909384251383,0.93562980209096,0.99952539188783
