"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_01205",31.545635634264,-0.0741394957702642,0.343645143726742,0.781556489671848,0.855644135973977
"ECB_01208",653.056684070302,0.181981062435395,0.160048488499654,0.220854614059176,0.35404778273222
"ECB_01209",399.738560142877,-0.589691121656659,0.25413170495306,0.00804862746325785,0.0290764366249131
"ECB_01210",109.516617813811,0.372372104313182,0.276290625092172,0.110964836520044,0.211749928787615
"ECB_01211",184.65044007516,0.449324439844864,0.200329393794254,0.0135570128980541,0.0435885171316599
"ECB_01212",669.000955419896,1.02480906599253,0.159360258268905,1.52601206622608e-11,4.63341566882353e-10
"ECB_01213",3479.27463645318,-0.613287093802276,0.189121451971266,0.000476523116999187,0.00307094154124747
"ECB_01214",74.9615563934051,2.00772237365094,0.332015027792429,8.43971775283842e-12,2.62607746606915e-10
"ECB_01215",28710.9866756665,0.301764364977801,0.228980649961313,0.134659618169578,0.245755435001677
"ECB_01216",87.5084932461334,-0.056583391989659,0.215384645645591,0.768425325931026,0.846725801074049
"ECB_01217",836.140812320318,0.712095687694015,0.200647036067143,0.000124861547749887,0.00100664609695573
"ECB_01218",188.428345059775,0.577685964394528,0.249731146960694,0.00845955433999231,0.0301326604447219
"ECB_01219",237.407621465875,0.305580285926718,0.264844365783622,0.176244406466616,0.297827733548837
"ECB_01220",417.255727340837,0.392749892902024,0.231699689943444,0.0545818488227762,0.127798918419
"ECB_01221",543.023292658875,0.236234460600595,0.202147721419881,0.194000059465786,0.321200626160372
"ECB_01222",143.657045033634,0.284107610454902,0.23548148059146,0.168311599991524,0.28738919454335
"ECB_01223",470.018949128507,-0.235490379712547,0.187414691960564,0.167337216624943,0.286374827542232
"ECB_01224",133.789152097977,0.796842062399118,0.328295961731643,0.00315387571852866,0.014019294073507
"ECB_01225",177.686702616878,0.248565705658635,0.202185738944911,0.17181849959641,0.292184575871944
"ECB_01226",753.975389500254,-0.0969951789853662,0.225421454802906,0.626520205916775,0.744116269803362
"ECB_01227",28.3863591712284,0.606331315307313,0.352291779381416,0.0292889341355585,0.079916746824947
"ECB_01228",91.2485670453198,0.0347553365065745,0.197847179454773,0.846144023694644,0.900687658809821
"ECB_01229",208.23859384926,0.297729533708704,0.235902618618485,0.149500443746574,0.262654769344773
"ECB_01230",260.650743845681,-2.25043690331318,0.538415062840109,1.99439981991108e-07,3.46032964145862e-06
"ECB_01234",5855.01035513091,-0.346795468017324,0.234695321701708,0.0923036079018383,0.186539497450575
"ECB_01235",4392.65527170865,0.151430081285333,0.225713656052236,0.447534570625714,0.593716581538341
"ECB_01236",2268.47327983919,-0.393751344254501,0.25137258596944,0.0706794860835487,0.154444727280651
"ECB_01237",1609.8242913007,-0.299993342231354,0.325671930453933,0.249509128982106,0.387542025832355
"ECB_01238",1012.624964218,-0.647034747283632,0.357326952040089,0.0214733661903719,0.0618098040571484
"ECB_01239",14.1325925601299,0.111134745128275,0.414166793616849,0.701193082580297,0.79871621163737
"ECB_01240",173.496986797288,0.342629208982205,0.2124166615795,0.071255804268771,0.155163738040441
"ECB_01241",366.313726436694,-0.193359313718898,0.202368837641801,0.288303162097355,0.431080780499024
"ECB_01245",481.534801312573,1.22452660290406,0.259146960563554,9.6331180563065e-08,1.82254721015045e-06
"ECB_01246",423.419090900059,-0.534768042609527,0.197916639147297,0.00319093591930778,0.0141007907701805
"ECB_01247",285.676576262577,-0.00945267328631474,0.273352238363915,0.967374932971332,0.981980755631455
"ECB_01248",598.959486204895,0.0655724166613019,0.197149232304815,0.713384402166334,0.805216904073239
"ECB_01249",179.020441179341,0.00689708095373197,0.231542745330152,0.973000827112005,0.984241836130225
"ECB_01250",1750.96732666828,0.342165709516831,0.197349337842326,0.0553905427488138,0.129210280947512
"ECB_01251",1054.73456044161,-0.00687427106149705,0.162769730713083,0.963769741236847,0.979641759113588
"ECB_01253",3658.8872798576,0.173159582132162,0.288166451571741,0.470280269252089,0.614580081129509
"ECB_01254",405.067631144366,-0.221996149589327,0.14214233896326,0.0965975972375002,0.193143894635788
"ECB_01255",116.042421305503,0.657734653396375,0.24737780551396,0.00267566295663095,0.0123909852788629
"ECB_01256",135.495615901995,-0.370498396880902,0.264976573048651,0.101897939454928,0.199607566101874
"ECB_01257",331.380658384395,-0.107171001368253,0.158571209079049,0.467969412983939,0.612623379653869
"ECB_01258",180.456971294765,0.523603895944906,0.322051774188257,0.0454386244602229,0.111961008568547
"ECB_01259",55.7647136013125,0.601526419265964,0.354007282967835,0.0310090141546948,0.0833325755120813
"ECB_01260",72.7352987978314,1.54938835455562,0.449619841887193,7.2969988697929e-06,8.7216510300858e-05
"ECB_01261",374.694980417643,-0.351086162431813,0.16953263976639,0.0251138264929815,0.0703523487694014
"ECB_01262",405.667672674282,0.354305203754369,0.219705174215668,0.0697649139413437,0.152978975532416
"ECB_01263",1936.84115818908,0.401861886782923,0.255163560000074,0.0683074351348556,0.150396194902182
"ECB_01264",1373.39634100317,0.459896951875145,0.23093418050041,0.0245993672183239,0.0690653374921622
"ECB_01265",2399.61714381728,-0.0956926609565256,0.167425938487107,0.536894787288295,0.671569349628994
"ECB_01266",18.6039388608437,-0.0392601985879976,0.370596749799366,0.887460921535444,0.931499963641189
"ECB_01267",87.8267509009617,0.170508108135916,0.230166474138558,0.399742194342068,0.549280788940835
"ECB_01268",214.811021794693,-0.247672149091475,0.211179423902453,0.189241548438588,0.31526302206694
"ECB_01269",102.629980582652,-0.11287663116641,0.231464900408605,0.579204325532358,0.705501224726408
"ECB_01270",86.3316381141226,-0.576757299183056,0.264528947480891,0.011819975880595,0.0390712986746622
"ECB_01271",233.891104800203,-0.632538938073743,0.272627991994308,0.00715097624077006,0.0264994345930111
"ECB_01272",46.256614582844,-0.222113439498054,0.291198781312527,0.358024451169933,0.508129051199842
"ECB_01273",391.661317304355,0.100636202173937,0.214852183920703,0.599551836272273,0.72306249966698
"ECB_01274",1555.06486713175,-0.126592311785399,0.251716184822163,0.560169589834604,0.689832699057622
"ECB_01275",360.630133922429,0.012623508283572,0.250801514082603,0.95357925442115,0.973752615377171
"ECB_01276",771.533011885865,-0.0140054369283495,0.187258144603959,0.934708572452131,0.960474283646908
"ECB_01277",1182.41914725449,0.286645897309244,0.261059532434714,0.199523522772121,0.328324328337866
"ECB_01278",1018.38020928767,0.0233594604745281,0.30063899534087,0.924569907358948,0.955270499782228
"ECB_01279",1017.32096951141,0.173256323527945,0.262182422512548,0.439278811056183,0.585205745180316
"ECB_01280",141.884397866671,-1.75013868513129,0.252162551104365,2.18356948489942e-14,9.23723495578237e-13
"ECB_01281",479.33362269649,3.5251292063862,0.411888738771815,4.39722639669008e-19,2.62786625135526e-17
"ECB_01282",127.545952395742,1.98563956283117,0.498727121880633,4.3816325144228e-07,7.20386306410561e-06
"ECB_01283",91.6343613762425,1.98755081619731,0.544229589178567,1.73917697338384e-06,2.48030352454172e-05
"ECB_01284",60.3719992166393,0.926266264915123,0.407796102258808,0.00277343091025956,0.0127341065574722
"ECB_01285",88.6493844034147,0.284983549366737,0.414310735884479,0.331231007997764,0.477993386397693
"ECB_01286",9.29159490624701,-0.0120610559610186,0.449832949853401,0.967249040347101,0.981980755631455
"ECB_01290",23.9307117979851,-0.438529745194766,0.39810396010676,0.134043141360965,0.245421169965955
"ECB_01291",9.74289279312047,0.103979193505435,0.371443214481918,0.708394888940044,0.80334540869255
"ECB_01292",14.9357643286476,-0.976865153887341,0.459897255173707,0.0031769973645621,0.0140888045672277
"ECB_01293",25.31777068801,-0.195213971550958,0.34837999820577,0.469670028890397,0.613995714851509
"ECB_01295",36.6766698554648,-0.352631787007116,0.576601162655133,0.257062346366998,0.396818259152007
"ECB_01297",34.882650356171,0.517349779937282,0.367833755381617,0.0676678885905722,0.149337397739452
"ECB_01298",130.9492188696,-0.378610001338013,0.220529512094307,0.0536325786528566,0.126005281696615
"ECB_01299",69.3959194129108,-0.199234489432853,0.311059232497821,0.430022105719787,0.576974760059376
"ECB_01300",609.811044630715,-0.518277564008182,0.145934213747241,0.000188433517133542,0.00139655943308619
"ECB_01301",4075.67852525356,0.612885388996172,0.23942742361674,0.00399455626441059,0.0168039154586658
"ECB_01302",373.164285281073,0.216047345433826,0.256414884946178,0.326688181218908,0.473616096376276
"ECB_01303",127.922592835044,0.0344692221418645,0.220748143869194,0.86047512097673,0.910792474129151
"ECB_01305",62.9347612766239,-0.987834654855339,0.230528196050488,2.34452696953549e-06,3.25724872335834e-05
"ECB_01306",77.6958206574921,-0.0263015489364986,0.263278712559543,0.906893739924856,0.943607263998261
"ECB_01307",266.876524421394,0.560614477496237,0.351198676735292,0.0427804722376284,0.107022244501442
"ECB_01308",36.6135302364117,1.1146936212156,0.519769418395881,0.00180014490774629,0.00898878723828222
"ECB_01309",1619.63396547618,0.234544516116532,0.294327499636025,0.335389378887064,0.482514715899807
"ECB_01310",1525.17694913313,-0.563480874046363,0.292917338716506,0.0221504897344242,0.0632751091427216
"ECB_01311",2555.57678542031,-0.632545893381009,0.194001762679294,0.000428868171632502,0.00282782603537018
"ECB_01312",169.850966391341,-0.0191040510291261,0.204188001956236,0.917276729393226,0.951358748572965
"ECB_01313",58.6778373011351,0.0802627526961626,0.28827135366455,0.737918234919427,0.823384577283476
"ECB_01314",39.467123906341,0.17146801785014,0.350449978769035,0.526412782665378,0.662414480860678
"ECB_01315",49.561372609321,-0.00784272699844819,0.360090937731323,0.97714008271314,0.987136802651834
"ECB_01316",19.6295918462458,-0.213223632281064,0.419663939340132,0.466323735706204,0.611106461863508
"ECB_01317",48.0871599723776,0.081711759338014,0.389487672884429,0.773096926721183,0.850338863308575
"ECB_01318",163.174858080466,0.190290331839538,0.189038145719953,0.268209703606367,0.409326929095245
"ECB_01319",95.8200372133493,-0.302565959463758,0.23882365365251,0.146967709176139,0.260354049586812
"ECB_01320",193.57189809881,0.416282632577711,0.249382447612461,0.0547970135872445,0.128201878917387
"ECB_01321",179.990385277587,-0.0162399328565241,0.242383518054923,0.938718200403797,0.963279919465875
"ECB_01322",26.089073485286,-0.116541917358291,0.415665196486654,0.687789521513828,0.789249481407974
"ECB_01324",16.1626922488625,-1.48374118135937,0.810766699082117,0.00140056279248061,0.00728331341669817
"ECB_01327",35.4009470562387,-0.251843689959913,0.381780531260842,0.373830240621209,0.523840262577895
"ECB_01336",85.0317115500748,0.407287079182383,0.328173431727478,0.121471360797055,0.227412152855375
"ECB_01339",75.5933054871828,-0.194044408811109,0.311402965545426,0.442422838173551,0.588178667275218
"ECB_01342",15.158364000868,0.601027776870389,0.415151909135141,0.0473994069840949,0.114912277717397
"ECB_01345",18.0375649395845,2.10463535971138,0.598188266501695,2.8831827886054e-06,3.93303739097802e-05
"ECB_01346",12.2089317517573,1.43874378597589,0.689828374735278,0.000803948253945995,0.00468554980821466
"ECB_01347",121.414280425667,-0.86663135590977,0.346865093683219,0.00200978519200613,0.00990424247107732
"ECB_01348",20.8555037890943,-0.489452478123033,0.463188935426012,0.11671162124306,0.220149926843747
"ECB_01349",2639.19454557637,1.19057078190002,0.219976673930962,3.13245227079799e-09,7.91522335540565e-08
"ECB_01350",208.723151390627,-0.821001963761835,0.319579664313521,0.00199153749904307,0.00984007701298839
"ECB_01351",194.770469610055,-0.905935210269669,0.307670909968877,0.000489260979085166,0.00311686562818215
"ECB_01352",1617.62249574201,-1.1208336042724,0.290163429810616,7.49014582528713e-06,8.89602493129529e-05
"ECB_01353",126.94245778181,-0.223582774046142,0.258048409432434,0.312438348995836,0.458608336830145
"ECB_01355",16.6125649472483,0.0262931959897356,0.410201647328095,0.927287142430092,0.957027437294215
"ECB_01356",37.0693471980202,-0.572334113825803,0.51660622824075,0.0797016845073466,0.16933172000014
"ECB_01357",68.2283715688133,0.0611145598298162,0.327308355943082,0.81425196553061,0.878598897783647
"ECB_01358",22.2719190823203,-0.579733246195937,0.335224110292768,0.0314424847465853,0.0841523764401043
"ECB_01361",25.2832671115008,0.447823892604883,0.32333512304228,0.086369758324182,0.177695158519424
"ECB_01362",26.1101932289468,1.1499708105109,0.443562600538729,0.00049565121900667,0.00314915993785514
"ECB_01364",18.6317219716539,-1.08930850104375,0.707285752157751,0.00692208584468938,0.0259062159097967
"ECB_01365",28.0079758071811,0.0514329764723059,0.295971812450578,0.833176905281138,0.892456569613738
"ECB_01366",39.2847766950864,-0.265216991976113,0.3476003723438,0.326539746523334,0.473583261040198
"ECB_01367",107.956349704485,-0.105250251166629,0.225203991273301,0.597139396643582,0.721669518247176
"ECB_01368",652.737006377305,0.121743447909473,0.221522320383631,0.535452844275852,0.670256943413923
"ECB_01369",197.02435162297,0.36488934130092,0.272152503171498,0.114182743272991,0.216246493170429
"ECB_01370",760.447508512023,-0.987388035857746,0.960354926079117,0.0195125914455582,0.0576195347392367
"ECB_01371",27.4235896218839,-0.441936802306534,0.345450687485592,0.103992074333529,0.202550522434421
"ECB_01374",632.406013964177,0.249051296931587,0.181493270976618,0.13328940336326,0.244439651077776
"ECB_01375",117.038769738944,0.166016954370672,0.265027516728184,0.462250124676225,0.607518799822049
"ECB_01376",32.4272656763414,-1.35863806352345,0.667998447184185,0.00111518358919794,0.00609385517174203
"ECB_01377",23.2695698784044,-0.0955278834334289,0.372429359142491,0.731392254332224,0.817151901185783
"ECB_01378",28.4295930640168,0.0621373061587119,0.30297784420858,0.802144995812383,0.871501784683921
"ECB_01379",610.245559625702,0.0630246572847658,0.269103579038568,0.782674027283557,0.856120776502787
"ECB_01380",62.4972678844967,-0.922489690173287,0.629816567247836,0.0135110566758918,0.0435234137671104
"ECB_01381",547.812068565396,0.637148595898213,0.208968259899546,0.000860599629378525,0.00496195651548261
"ECB_01383",32.4264102983333,-0.66088562104257,0.660071829584168,0.059900836640381,0.136848695358637
"ECB_01384",71.7118233114033,-0.959314804454202,0.437952105183852,0.00293126451672884,0.0132497840614591
"ECB_01385",35.2171362480898,-0.600731702985569,0.368663693636378,0.0352801913312012,0.0919874794750503
"ECB_01386",118.448872296724,-0.822497081403151,0.234269522468459,0.000101513115082326,0.000829060473503163
"ECB_01387",104.765583836392,0.0421133261360066,0.252602177636966,0.846826833648301,0.900717520347182
"ECB_01388",173.950843756365,0.306511867508214,0.277273878936546,0.189724864848271,0.31561186073283
"ECB_01390",174.686487758526,-0.107872555143061,0.177650508096975,0.508512498553056,0.647901711354401
"ECB_01391",72.9466568581644,-0.384144264402826,0.390152284928785,0.183242404318291,0.307035003230248
"ECB_01392",34.8888635544364,0.0787165386348811,0.323857932045117,0.760762642798992,0.840701893201704
"ECB_01393",221.057098743669,0.656319386583973,0.28103611388254,0.00641203116150353,0.0244592678045195
"ECB_01394",545.279764198974,-0.38197388824821,0.236909826616515,0.0661174274745638,0.146862604390403
"ECB_01395",47.4814551156248,0.20647716323877,0.343970775316907,0.441406919128299,0.587242774034645
"ECB_01396",111.014720741444,0.155847162281826,0.221790149598892,0.427820629476591,0.574855342605055
"ECB_01397",92.9125233901289,-1.81949895814791,0.872929911736899,0.000422412965215892,0.0027901487965576
"ECB_01398",31.4777116566492,-0.908741688001497,0.68767698049866,0.017422574039802,0.0528148077776607
"ECB_01399",20.4314789886366,-0.862673375804829,0.504306051763326,0.0113003398570218,0.0377848841578036
"ECB_01400",23.2570475273085,-0.338927527356978,0.375242351169093,0.230118329784047,0.363878837310768
"ECB_01401",48.7293065941789,-0.128607543548144,0.291633678899494,0.594782095345288,0.720073172812842
"ECB_01403",434.528708415309,-0.161095336849972,0.192824598744642,0.356970126724006,0.507358447382364
"ECB_01404",154.169519952015,0.255088717335594,0.259405747363963,0.251106582661624,0.389220372054761
"ECB_01405",165.612008958348,0.0597491386176335,0.260694013084622,0.788951330985072,0.860237984697016
"ECB_01406",128.163881317437,-0.575285247208435,0.385194877238035,0.0484567635734044,0.116574897670203
"ECB_01407",18.9431021032473,1.82640726773218,0.463793543530512,5.79601631793709e-07,9.24661077840387e-06
"ECB_01408",637.143954911511,-0.0391023563416459,0.278778662812963,0.867488475074077,0.91687133311368
"ECB_01409",3136.40084073796,-0.957642303261944,0.190747139965121,7.96513076883774e-08,1.53788294075252e-06
"ECB_01410",106.106988490335,0.604938326875308,0.205951483250763,0.00132954955566314,0.0070305534790333
"ECB_01411",11.1842135234973,0.181492198535479,0.403932941281094,0.529177321616485,0.665448435499688
"ECB_01413",24.4386061662261,-0.776416927099505,0.485954147129451,0.0191095481469901,0.0567408901998563
"ECB_01414",85.4720436718263,-0.72599137058047,0.542527093675741,0.0336098679817897,0.0885522413935888
"ECB_01415",9.63318820971686,-1.15440718344769,0.84087741217218,0.00775325152931729,0.028266189701356
"ECB_01416",9.79468556347086,-0.328485694882723,0.556566382707154,0.287815054799595,0.430864286807345
"ECB_01420",16.7926722707812,-1.1874333827012,0.733750859989908,0.00450326777089326,0.0184291338667534
"ECB_01421",64.8720808972268,-0.383266638708023,0.281150611350566,0.105408571439494,0.204463303178616
"ECB_01423",18.1871442711931,-0.404925597793218,0.402054109909219,0.167066989295455,0.286042389584988
"ECB_01424",13.3811877720958,-0.607144152878836,0.42765960056068,0.0482626687222341,0.116307330673493
"ECB_01425",39.6538774383471,-0.380965888099054,0.320166027544426,0.140687224351039,0.253196653767524
"ECB_01426",144.51934693893,-0.917683750552682,0.303173356049554,0.00036175535011165,0.00244525833603297
"ECB_01427",7.99538385384457,0.0695605126256916,0.484383985330608,0.813831051618027,0.878598897783647
"ECB_01431",44.3054384273223,-0.000613783135402538,0.335508749763291,0.998143449731947,0.998655555458918
